text,airline_sentiment
 who do you think is gonna win Mayweather or Pacquiao?,neutral
 thanks for making me miss an important dinner tonight. 2 hr delay and now 20 min on Tarmac... worst,negative
 yes! Terra blue chips were my favorite. :),positive
" I DM'd my confirmation code... Thanks again for your help! Mommy, daddy, and kids appreciate it!",positive
 Airways Corporation Insider Trading Update - Rock Hill Daily http://t.co/vvzkSMFKVw,neutral
 thanks! I only loose 'em at airports...1st time we found it. I think  needs to make flexes that stay on when carrying bags!,neutral
 I don't have enough hands to count the number of times something like this has delayed my flight with you guys. Very disappointed.,negative
 just called that number and left message. Are you at to pass along message to team too?,negative
"Cool! "":  We are 60% there and anticipate completing installation on all our A320's this year. http://t.co/sGckBopATA”",positive
 Love you guys sooooooo much. Ridiculously appreciated! A+ service!,positive
 Any option for luggage assistance on the ground at HPN? Flight 2168 delayed 2+ hours &amp; we will have 2 sleeping kids when we land,negative
 can you ask SLC checkin/bag drop if they found a dark blue/blackish fit bit flex? Would've lost it there around 445pm MT,negative
" you are officially my favorite, thank you for the wonderful service at JFK",positive
 seriously?? What is going on?! http://t.co/mTHM9waObu,negative
 any news on flight 122 pbi-boston delay? Can we wait to arrive at airport based on reported 1 and 1/2 hour delay?,negative
 Airways Corporation (NASDAQ:JBLU) Reaches on New High Range ... - StreetWise Report http://t.co/C7tpdKqULM,positive
 thanks...,positive
. i'm sorry.  Boarding chaos is underway.  Please query again post scrum.,negative
 were boarding now I'm really not impressed. I've learnt a very valuable lesson .,negative
" question, flying for the 1st time with my 16mont old son...do I need to bring anything for him? Birth certificate/S.S. card etc?",neutral
. process begins 6:48,neutral
. yes. Filed a claim and they issued $30 credit as a courtesy. The whole thing seems exceptionally uncourteous to me.,negative
. yes and not boarding at 6:44. Good luck with that. Push wheels up to reality.  Dare you.,negative
 I tried a burger which was good but expensive! Were lead to believe that food in the USA is cheap butnot here!,negative
 I'm a trying ! But I'm tired and getting grumpy !,negative
" flight1407, it's been a long day! Arrived from London at 11 this morning",negative
 Why not deal with that while the plane's on the ground instead of diverting the plane &amp; adding 2 hrs to the flight?,negative
" looks like their inflatable car seats got left on the plane, so I guess they'll be back sometime!! savethoseseats",negative
 imma need the hook up tho,neutral
 thanks!,positive
 so what about California,neutral
 Thanks. Which day of the week is the direct?  The flights I saw went thru JFK   ☀️,neutral
 Hawaii what deals u have for me,neutral
 Thank you.,neutral
 Jan 5? That's not summer http://t.co/TpzhjX7Hbt,negative
 y'all got prices for the low??,neutral
 - looking forward to it when we finally take off.,positive
" No, the flight wasn't until 9:51pm, but it's already been delayed.",negative
", why must you always delay my Late Flight night Orlando flights? 💔",negative
 ...second incident of lost baggage.  I sent you a DM.  Thoughts?,negative
 maybe announce the delay so we don't sit on the plane on the runway for an hour+ before taking off,negative
 Please come to Indianapolis!,positive
 flight 691 from bos to Tampa takeoff 40 min Late Flight,negative
 When will you release November flights for Flight Booking Problems?,neutral
". Ah grasshopper, your twitterz kung fu no good.  Hire geeks. http://t.co/8MWItRi9kF",negative
 Did you discontinue nonstop service from SJC to BOS? Can't find 471 or 472 anywhere,negative
 Noooo!! Why is our previously direct flight from FLL&gt;SFO diverted to LAS? Now arriving almost 2 hrs Late Flightr. 👎,negative
Well lets see.  You could pay for my Negroni with bitcoin. ,negative
 do you know when the schedule for dec 2015 will be released?,neutral
 do you have direct flights to and from Bos to St Lucia or Antigua?,neutral
 okay thanks. Hope to be flying with you guys soon!,positive
 do you have any afternoon flights going from BQN to JFK? I only seem to find early morning flights.,neutral
 I'm flying your airline just out of LGA 😷,neutral
 he loved the natural beefjerky snacks😉,positive
 thanks for your reply. It was flight 1572.,positive
 who is he I must send a note!!! Too good for words!,positive
" captain ""takes as lot of muscles to frown but JUST A FEW TO SMILE. Y'all ready to go flyin?"" I mean... Now I am!",neutral
 can't seem to DM you guys.. JDHADP,negative
 - loving Capt Joe on our flight from BOS to SFO 633. This should be fun!,positive
 Two delays.  A little proactive communication goes a long way. howhardcanthatreallybe?,negative
 - worst view for an athlete; watching your team from the front seat of the chase van nogearnotraining,negative
 It was fabulous! Very pleased.,positive
 I'll take 3 round trip tickets to the closest warmest place please! negativedegrees buffalo snowwillnevermelt,neutral
 you know it!!,neutral
  cool,neutral
 u the real MVP http://t.co/jWL26G6lRw,positive
 No worries. Time flew in the terminal and now we're taking off. Thanks again!,positive
" messaged you, thanks",positive
 will I be compensated for delays or Cancelled Flightlation?,neutral
 I will. Thank you!,positive
 dang. Pandora? Does it look like it may get pushed back more or is this likely it?,neutral
" poor storm customer service, 1hr takeoff delay waiting for the snack cart, rude steward (no names) and I love you guys. TrueBlue",negative
 saving my sanity. Leaving it behind for sunshine. escape FL bliss travel InDenial WhatFrozenPipes http://t.co/6TtzEJV3hY,neutral
" before departure, while people who are delayed get up to $200 to compensate their time..",negative
" No, it is one I'm trying to make, but it is probably too Late Flight. I did not see an email that I could call. Pittsburgh International.",negative
 I have more flights that I'd love to redeem for some points but they're a little over a year old. Is there a historical limit?,neutral
 has the worst customer service out of any airline company. dontflythem,negative
 what's up with the random delay on flight 1729? Any chance of it being a false alarm?,negative
" I lost a day at the airport and off my trip, I should be compensated for the inconvenience!!!!!",negative
 Thanks for the reminder of a few older flights I'd taken and the easy access to add points to my new JB account! Awesome service.,positive
 can I switch my seat for my trip on Sunday?,neutral
  ah ha! I misread the end date as being 2014 not 2015. Thanks for clarifying :),positive
 what is the reason for the delay,negative
 where do I add my AA loyalty number to my Jetblue reservation?,neutral
 I'll see you on board again soon!,positive
 is flt 1202 delayed?,neutral
 AfterAll indeed! https://t.co/swWhYhEn76 LoveSongFriday Cheesy 80sweresomuchfun BrandLoveAffair,neutral
 heading to Buffalo... trading the cold in Boston for colder in Buffalo... Maybe the Caribbean next time?,positive
 and  team up offering in-flight access to journal content http://t.co/PTsbkA4cDJ,neutral
 Of course U know I would like 2 lay you down in a BedofRoses as long as they're mint colored! https://t.co/3QYEzHjGsb brandmance,positive
 Now ur asking for the heavy guns! You know IWouldDoAnythingForLove https://t.co/Yx1DQJn8nL BrandMance LoveSongFriday,neutral
 well mine sure aren't anything to write home about!,neutral
This is so smart it makes me angry MT : We’ve partnered with  to bring you free digital access onboard! http://t.co/0LiwEcAsOe,positive
 OOH! Good one! Speaking of MiAmore - Just know that IAdore https://t.co/fWZClBvuG4 Loving LoveSongFriday,positive
 well I'm not sure I'm that bold! lol or are you saying you didn't believe me?? :P,neutral
 i love this song &lt;3 thanks ,positive
 Let's just say IDontWannaLiveWithoutYourLove https://t.co/i9KCgaxxFa ItWasMintToBe BestInClassSocial ThankYou Travel Business,neutral
 and The from  Team to Offer In-Flight Access to Journal ... - Digital Journal http://t.co/ucF0B0bQ8r,neutral
 I did.... Would be nice to see more services out of  instead of having to drive 3-4 hrs to like charlotte or atlanta,neutral
 currently dancing in the terminal. love Stevie!,positive
 thank you for being jetblue and not jetgreen or jetred. blue is my favorite color! and jet blue makes it better :),positive
 We already won the tickets but she's totally on a beach right now. flightlanding sunscreen feelsgood http://t.co/5PvG2hJXKp,neutral
 will you please start offering more routes out of  to more locations,neutral
"chair selfie "":     Everyone looks FLAWLESS ;) We're so PROUD of our PHL crew! BlueHeros”",positive
  JETBLUE treated me right as a disabledtraveler thanks for a no hassle flight to ,positive
's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Ur60Un86gy,negative
 I'm looking every day just watching for a deal. I have specific dates so fare finder doesn't help me,neutral
 flight booked! Heading out to California with the  team for   on March 6-8! Can't wait! ExpoWest,positive
 totally would have.... but the outside view was even more camera ready haha EvenMoreSpace EvenMoreView http://t.co/dXuX6DBfd3,positive
 dont really know what that means but this isnt the best first-time-flying-w-a-16mo old experience. likelihood of addtl delays 2nt?,negative
 sent :-) curious to see what kind of comp we get.,positive
 I can't wait to hear back from you regarding the internship opportunity! 😊,positive
 why don't you fly to nashville? :(,neutral
" I ❤️ Jetblue but i was on flt 277 from fll to sfo. tke off was over 1 hr Late Flight, div to phx &amp; got in 2 hrs Late Flight. What will be done?",negative
 sis and 16 month old nephew are. Last nights flight and this am mega delayed. Now this evening's is starting w delays. Why?,negative
 Challenge accepted. First 5 crew members to send pics in the chairs get FREE tickets to visit us. wager IsItSummerYet,neutral
 what's a good address to send feedback over email?,neutral
 Thanks for the $100 credit because of the 4hr delay. I can tell customer service means a lot to YOU Thankful,positive
 what is going on with your BDL to DCA flights yesterday and today?! Why is every single one getting delayed?,negative
 I did. They said not as of now. Let's cross fingers it happens before departing,neutral
's CEO battles to appease passengers and Wall Street - Lake Wylie Pilot http://t.co/jgor0vdI3S,neutral
 OK cool.  I need to listen to some Dre and Snoop en route to LA.  That would have been a shame.,neutral
" basically stole my glasses, and now I can't drive or see in my classes and they're not answering my phone calls. thanksJetBlue",negative
 thank you for always have the most amazing customer service! Bring on The Disney Princess Half Marathon,positive
" we've been delayed for almost 2 hrs. I take JetBlue because I've had good luck, but today is really frustrating.",negative
's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/D1eRGPdWsJ,neutral
 trivia contest to win flight. 1 question. RT and Follow &amp; I'll send you answer to enter. http://t.co/AucSYKFUHD via ,neutral
 I definitely will. Thanks!,positive
 I'm MakingLoveOutofNothingAtAll on my brandloveaffair to LAX https://t.co/kdHRUF54sW,positive
 something they're not telling us (2),negative
 that's what we've been told however how would this work if you're going overseas? Bottom line is passengers feel as if there's (1),neutral
 we've been on the runway for over an hour. Now the water pressure is low and taxiing back for maintenance. 1572,negative
 thanks for the heads up about the 2 hour delay sarcasm patienceiswearingthin woof,negative
 Hi! Just wanted to see if you have any new routes planned this year for Newark. Love flying you guys and hope to do so more!,positive
" when i sign in into TrueBlue, why do I have to do it twice? happens to everyone around me",negative
 mechanical failure isn't Boston' fault.,negative
 Oh that totally looks on par with 's Admirals Club; any way you can slide us a couple passes? ;),positive
 290 to Boston,negative
 thanks bae,neutral
 I’m going to miss a hugely important meeting because of your constant delays itscostingmeincome,negative
 gr8 Mint crew on flight 123 to LAX they're Mintalicious TrueBlueLove ShelleyandMarcRock travel air,positive
" Thanks for offering this service, guys! http://t.co/xDjzkC34GB",positive
 when your flights delayed :)))&gt;&gt;&gt;,negative
" what can I say, I'm LostinLove w/our brandmance https://t.co/Bzwgp7aDVE wemosaictogether Mint Love",positive
 should I be nervous about a Sunday AM flight Baltimore to Boston? Any suggestions on what I can do? Need to be in Boston by Monday.,neutral
 you guys rock!! http://t.co/LA397zaoAY,positive
"That would be great! I never thought I'd be the sort who'd be into them, but it really makes the flying experience more bearable ",positive
 sorry to report we are stuck on Tarmac.. Being held so notwheelsup,negative
 thanks to the gent on the phone who fixed my BOS-MCO flight and the fee waiver! A320 now :) flyfi ! I forget her name :(,positive
 Airways Hits New 52-Week High at $17.58 (JBLU) - sleekmoney http://t.co/zdKXn4kTOu,neutral
"I was a bit steamed in conjunction w/my new 7-hour wait at first, but having sat down and bought a bit of tea, I've settled some ",negative
"Thanks! Hope I don't look like a complainer, I've written of good experiences w/you in the past and am making do in terminal 5 :) ",positive
" We'd love to help Shanese Bryant-Melton, a hard-working grandmother from DC, go to Miami. It's on her bucket list. flyitforward",neutral
 Just signed up for TrueBlue and booked a flight but keep getting an error when I try to link it to my TB account. What's the deal?,neutral
 Success! Good work JetBlue team,positive
 I hope so. The plane does appear to be leaving a nearby terminal for our gate.,neutral
 great flight! Great view! :-) http://t.co/Yxn00pnOav,positive
 beautiful ride. Thanks again:),positive
 perfect! Probably need some coffee to stay awake during the night ;),positive
" appreciate what you've done on your end to make this right, but still unhappy with initial incident. Will be calling.",negative
's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/Of7PFvQpOY,neutral
"Lines may be extra long or security slow, but seems your employees too quick to blame customers who don't arrive 3-4 hours ahead ",negative
Then you better HoldOn - EverythingsGonnaBeAlright  4 our brandloveaffair https://t.co/64kN6GEEP8 TrueBlueLove travel business,positive
" This is the error message: Paper tickets cannot be serviced on-line.
Please see a JetBlue Crewmember for assistance.",negative
 are there any food places open at the JFK T5 24//?,neutral
 CCNDJP/ I can send a screen shot of the systems error if an email address is provided,negative
" Inconvenience is an understatement. More like torture. Clearly going down the wrong path, JetBlue.",negative
" don't just cling on to the safety card. It safety was really an issue, then flight would have landed immediately. .",negative
 no. Did not catch his name. I am sure Jason will know.,neutral
 I waited in line all that time to be told by a crewmember that there's no update until 9:30 3HrDelay disappointed,negative
   Phone agents can't see same flights I see online???  Can't change tickets even when I am paying. Very frustrating jetblue,negative
 Why was flight 669 forced to return to NY when there was a malfunction? Why not land in the countless air strips surrounding Chi?,negative
 haha no need to apologize 😁 I'll be Flight Booking Problems sooner than Late Flightr. I love JetBlue,positive
 Oh I will. Disney bound. workhard playsoon,neutral
's CEO battles to appease passengers and Wall Street -  http://t.co/VD0tLomtwu,neutral
 Denver-Boston 2/10 flight 994  and Boston-Denver 2/15 flight 493 (both planes!) visible snack crumbs on seats on all upon boarding,negative
" Felt a bit like they were adding insult to injury, since we'll be in terminal 5 for seven hours until the next flight :/",negative
 you guys get rid of the hip hop stations on Sirius XM?,neutral
 I knew the 3-4 hours sounded odd; missed a flight we hit JFK an hour early for and your gate  attendant told us 3-4 :(,negative
 Well being on time is not going to happen now. Safety does come 1at. Looks like I'll have 2 look 4 another flight now 1stTimeFlyer,negative
 Airways to continue 'various commercial relationships' with Lufthansa ... -  http://t.co/o5sifHp4RT,neutral
 U said 15mins to Take Off and now we were told 1hr more delay &amp; possible Cancelled Flightlation. How do U plan to rectify this? Frustrated,negative
 can't wait! I'll be the one who can't contain herself. 😄,positive
 I hope so. Wanted an early flight to avoid the airport chaos but it's too Late Flight for that!,negative
 Big thanks to Ricardo Olavarria at Reagan Airport. Fixed our ticket and made sure we made it for our friend's wedding greatservice,positive
 Really!? That's good to hear! Thanks for the update  We may make that business meeting after all.,positive
" Spent most of the winter in NNY with Mom,  JetBlue will take me home to FL via BOS on Mon. Miss hubby, kitties, warm countingdown",neutral
 Hey any chance you have an update on Flight 99 Hartford to D.C.?,neutral
 no updates on anything! All we know is there is an issue with the front wheels being locked.,negative
" flight 99 to DCA 2 delays, I'm all for erring on the side of safety but it's an inconvenience to people with connecting flights!!",negative
 Has D.C. Thinking About Summer With New Nantucket Service - Broadway World http://t.co/dS22ceeEnj,neutral
 it's time for our brandmance 2 go UpWhereWeBelong https://t.co/KtAWbiUUro,neutral
 and The from  Team to Offer In-Flight Access to Journal ... - Broadway World http://t.co/AsYqE1tDjp,neutral
 PDX to JFK was suuuuper HOT.,positive
"'s CEO pilots among ardent fans, Wall Street - Poughkeepsie Journal http://t.co/zSdGzyDNDe",neutral
 Is it June yet? 😊,neutral
 Airways Hits New 12-Month High at $17.58 (JBLU) - WKRB News http://t.co/XvBjCzlMDA,neutral
 ETA for flight 802 into Orlando this morning,neutral
" using A321 JFK-SEA for Summer 2015. It will be my first A321 flight ever! No Mint to Seattle, Core Config only.",neutral
 how much for a trip to a warm island  http://t.co/N3SUIip0VW,neutral
 Has DC Thinking About Summer With New Nantucket Service -  http://t.co/yI4wGUk5tr,neutral
 it's ok. Things happen. Just very frustrated when you have to change your schedule. See you tomorrow for a new rescheduled flight.,negative
 I had a SJC to JFK departing 10:55pm tonight. I have to now change my whole schedule. Can we get a sort of refund for this?,negative
 your airline should have a better system to Inform your clients when their flights are Cancelled Flightled last min. 😒👺 we have schedules too,negative
" Havana, Cuba - To share my love of photography and leave pictures behind, as well as to deliver much-needed items. flyingitforward",neutral
 the slowest boarding process I've ever experienced and rude customer service agents.,negative
 needs to get its act together in PHX,negative
  she's on to something,neutral
 and The from  Team to Offer In-Flight Access to Journal ... - Nassau News Live http://t.co/7E5bxwG16t,neutral
" Love you, bae. JetBae",positive
 probably not anymore.,neutral
 - I look forward to getting this resolved. I will be in touch.,neutral
" - Yes. Best case scenario I get my gear Late Flight Friday, early Saturday. Camp starts at 6AM tomorrow toolittletooLate Flight",negative
 - In CA for the weekend to attend a training camp; thanks for sending all my gear to FL; looks like this trip is a waste nothappy,negative
 yup! He said there would be flight change fee. But the plane should be here in 45 minutes apparently.,neutral
 108 to Portland Maine,neutral
 why are you making me stay in JFK until 2 am or Late Flightr? Just let me rebook without making me pay more,negative
 You definitely will!,positive
 and stranded passengers aren't being helped to get another flight?,negative
 you don't remember our date Monday night back to NYC? heartbroken,positive
 ugh always know a way to my heart 😘🙌,positive
 and The from  Team to Offer In-Flight Access to Journal ... - Digital Journal http://t.co/2Nzh3QOaZo,neutral
 why did you just Cancelled Flight flight 670 last minute?!?,negative
 I'm sitting on the plane. Too many predictable mechanical problems.  Still onboard. This is getting bad...,negative
 thanks for the help,neutral
 on your 1503 flight JFK to PR. They got the doors open on this frigid temperature. icyflight,negative
 poorservice poorcommunication waitingsince 10:51 for bags frm flight 424!!! jetblue,negative
 bags hv been posted on board for flight424 on carsl 4. Now switched to carsl 5. It's comedic watching passengers run frm 1 to othr,negative
" the one man in baggage office says ""I dunno"". HELP",negative
 where is our luggage?? Flight 424 has been waiting an hour for bags! jetblue poorservice,negative
 what is going on? We arrived at 10:51pm Not One Bag Has Been Unloaded!! Flight 424,negative
 service for baggage at JFK is incomprehensible. No employee knows where our luggage is frM flight 424 LAX to NYC ITS AN HR WAIT NOW,negative
 Thank you guys! Brilliant customer service,positive
" yes of course, before I left the airport. I kept looking but claim is still open.",negative
 669 stewardesses can't work w/o a galley light! Back to NYC to change a light. fromthefrontseat jetblueBlues  ,negative
" Great Thank you, lets hope so! Could you please notify me if flight 2302 leaves JFK? Thank you again",positive
" flyingitforward Pereira, Colombia to help the kids from Cartago streets and deliver a lot of clothes that I have picked to donate.",neutral
 that is great. But once it gets to Buffalo will it be able to leave and get to JFK? Or there's issues still at Buffalo airport?,positive
" sorry for my misunderstanding of the term, but what does that exactly mean?",neutral
 why do you have every channel but  How are  and I supposed to watch Scandal? But free FlyFi is sweet!,negative
 I left my apt 10hrs ago to go from Boston to SJC and I'm still NYC. Please bring back the nonstop flight. jetblueBlues,negative
 What is going on with the flight from Buffalo to JFK? Have they figured anything out about the temperature and the tower yet?,negative
 we never received that $15 credit for inoperable tv's on our SFO &gt; JFK flight 2 weeks ago. never got an email...,negative
", was far less painful than what was coming from Avis.  💙",positive
 thanks so I'll like to get the new tail N598JB N615JB Boston red Sox livery so I can share with talk but send them only on weekends,neutral
 look what I capture at Uvf http://t.co/Lj2ZXZN8kG,neutral
 I'm so ready to see N598JB n N775JB on my Island but on a weekend to capture it,neutral
 my flight attendant Angel was awesome. 415 kudos,positive
 Washington DC (:,neutral
 thank you loyalmosaicmember,positive
 the pilot just stated that after 22 years of flying he has never experienced anything like this. gettingoffplane,negative
 we now have to get off of the plane and wait another 1-2 hours for someone at the  to read the temp. tired,negative
 flight 2302 from JFK to BUF.,neutral
 thank you very very much!! 💙💙,positive
 Awww thank you B6! Glad to hear it!  Made my day! &amp; one last question do you have any idea what tail is operating flt 606 2maro? :),positive
 I appreciate the quick response but how can no one go outside to check temp so we can leave in BUF currentlysittingontarmac,negative
 after 40 mins they tell us they can't check temperature for at least 2 more hours. So it's back to the gate to wait. mosiacfail,negative
 in the sky on flight 833 from BOS to SFO. Awesome crew! Helene rocks!,positive
 time to reevaluate my nyc carrier.,negative
 we are bringing 2 guitars. can we bring them as carry on?,neutral
 what's going on with flight 669 and how many free trips will I get from this epic inconvenience  http://t.co/pEUc0BMij9,negative
 the departure time keeps getting Late Flightr.  I'll be lucky if I'm home by 3am,negative
 I LOVE JET BLUE!,positive
 how come you're responding to everyone else and not me wtf,negative
" So anything found while cleaning the plane in DC would be at the baggage office, even something small?",neutral
 Can I bring my dog on board?,neutral
 We think it's a treat to have you onboard! Enjoy your flight. 💙,positive
  😃cool,positive
 Maybe I'll just go to Cleveland instead.,neutral
 yes! Always a treat to fly with you guys! 😊✈️,positive
 Thank you. I really would have preferred Jet Blue. You guys have the best seats in the business.,positive
 Hi. I'm trying to find a flight to the Middle East.,neutral
  what a patronizing response to a legitimate issue,negative
 Yep. 1 hour at Logan. Gangway broke and cabin crew stuck on plane. They just arrived. Passengers request butt massages.,negative
 I love your flights! But theres always some delay unfortunately,negative
" yes thankfully! Catering just got here and now they are loading, but very frustrated. I was supposed to be there by 10-10:30",positive
 my butt hurts.,negative
 that's what they told me half an hour ago,negative
 I have been hanging here for almost an hour,negative
" took forever for catering to get to my flight, now are very delayed. So ticked off right now.",negative
 it is absurd that I have waited more than 45mins because the flight attendant assigned for my flight is Late Flight. You dont have others?,negative
 safety first !! lovejetblue,positive
 delayed flight bummer,negative
 here in Austin I saw the water bottles &amp; snacks @ the desk for your waiting passengers! Im so Flight Booking Problems my next flight with you!,positive
" no, they're too busy being awesome and trying to get us out ASAP. I'll deal.",positive
" well, we're on our way now, but more than half my tv channels are just static. 😔",negative
 any idea when November-December 2015 travel opens up?,neutral
 Airways Corporation (NASDAQ:JBLU) Update:  says Lufthansa ... - Markets Bureau http://t.co/aPY3zLSqUu,neutral
 thanks so much!! ❤️✨ very relaxing flight!,positive
 alright.,neutral
  A320 landing  in February of 2014. avgeek warmweather https://t.co/Kaej9G0CHd,neutral
 what is happening with the flight from FLL to SFO? Why the delay and the reroute?,negative
 shut up an turn on the tvs/music,negative
 Has D.C. Thinking About Summer With New Nantucket Service - SYS-CON Media (PR) http://t.co/ZoFWLdQXbe,neutral
 excellent. you guys are the best,positive
" Although it wasn't totally the answer I was looking for, I appreciate the prompt response.",positive
 Guess I'll wait another 24 hrs in hopes rate goes down &amp; is more reasonable. Fingers crossed. Cutting it close to my travel dates.,neutral
 do you do any discounts for volunteer firefighters?,neutral
" Well, I fly into Huntsville, AL. But I'd take either Nashville or Birmingham too!",neutral
" If your confirming to me that the rate won't go down again looks like I can't fly JetBlue this time around, can't afford that price",negative
 :/ he was trying to take stuff from the under the seat in front of him and bugging out throughout the flight. Didn't feel safe.,negative
 oh yes! I hope you expand to other airports soon so I can fly you to see my family each year!!!!,positive
 Been a member since 2007. Looking to travel next week 2/24-2/27. Couldn't book right away due to all the snow; I'm in BOS.,negative
 thanks JB!! This is why I 💙 you!,positive
" but thank you! Love, an anxious flyer.",positive
 Same exact flight too. Love JetBlue. Really want to fly with ya'll. But that's a little pricey for basic (not Mint). BOS to SFO.,positive
 I don't want to seem crazy! Have already asked twice!,negative
 Flight I want to book was $320 one day; went to purchase next day &amp; price doubled to $737. Inquiring on chance it may go down?,neutral
" Sent an email more than 24 hours ago asking a few questions, still no response. Need answers before (hopefully) Flight Booking Problems flight...",negative
 all they said was delayed due to mechanical issues. I'm looking for something a little more specific.,negative
" if I'm about to get on a plane, I think I deserve to know what the mechanical issues are for the flight being delayed.",negative
 can you give me an update on flight 1684 MCO-&gt;JFK? They're saying mechanical issues but will not disclose what they are...,negative
 walked from the gate to the just ask desk by gate 1 http://t.co/p6ucbVlv5E,negative
 on flight 2416 to Orlando...ridiculous that we had to wait for this high school band to board. notbabysitters whrsthecoach?,negative
 offers hot tea and coffee...at the gate! You guys make me wonder why I have ever flown any other airlines! ☕✈👍,positive
" awesome, thanks!",positive
 Has D.C. Thinking About Summer With New Nantucket Service - Digital Journal http://t.co/urcyfcp2Lx,neutral
" you service agents at MCO are great, but their are not enough of them working right now!",negative
 keep going back and forth with being able to board and then not. But great agents in savannah!,positive
" not to get into semantics here but ""by"" means ""within the extent or period of; during"" and it is still technically 2/19 dictionary",negative
 is giving me false hope of ever getting home,negative
" 1st flight of the morning, flying with a toddler. Will the plane be heated to a comfortable temp before boarding starts. ItsCold",neutral
 That'd be nice! Hoping to rack up enough miles to take a trip to Seattle and enjoy a perfect latte in the city of coffee.,positive
" I want to enter the family pooling contest, it says ""by 2/19"" on the website, can I please enter still!",neutral
" Vegas, San Francisco, Baltimore, San Diego and Philadelphia so far! I'm a very frequent business traveler.",positive
" and of course that was supposed to say Logan, not login",neutral
 you reimbursed everyone on the flight a portion of their ticket. I still love JetBlue! Best American airline!,positive
  JetBlue never disappoints !,positive
"😢😢 RT“:  Oh no! Unfortunately, the code must be entered at the time of purchase in order to qualify for the points.”",neutral
" quick question, to pay for a second bag, do I have to do it online or can I do it at the airport?",neutral
" not cool to announce a flight ""delay"" when everyone is checking in. A 4 hour delay bdl-dca with a staff offering  no help.",negative
 Hi. How do I claim points on a 1800-flowers order after I purchased? I totally forgot to put in the promo code.,neutral
 what's the hold up with flight 1553? boarding should've taken place 30 minutes ago.,negative
 yes slc on 4/19,neutral
 now we are waiting over an half hr for the packages. What's wrong with you guys?? http://t.co/wVGpp3Ymz1,negative
 How long ago can a trip have taken place for me to still get credit if I didn't apply my TrueBlue  when I booked?,neutral
 thanks for your help! jetbluesofly,positive
 I was able to access it by using the drop down instead of clicking on the tab.,neutral
 Do your TrueBlue pages not work on Chrome or Safari? I keep getting blank pages when I lick on the TrueBlue tab on your site.,negative
":  Ahoy from a loyal AllYouCanJetPass holder! When do you anticipate direct US flights to Havana, Cuba? (JetBlue Vacation)",positive
 that is my point! They are only offering me a flight the next day and expect me to now pay for a hotel because they Cancelled Flightled.,negative
 excited for my first flight w/ you today! It's delayed though- can you give me the 411? Flight number 989 from Boston to DC,neutral
 what is the Mosiac 800 ?,neutral
 I can probably find some of them. Are the ticket s on there?,negative
" no they offered the flight (4/19), I paid, then they changed it.This is the 2nd  time you have done this to me. ruins cruise plans",negative
" okie doke! Knowing you, you will fix this ;)",positive
 should I check in my awesome bag on my flight or carry it on... Decisions...,neutral
 I can't. I don't have acces to a phone rn. My iPhone broke. :/ would rather change it now then Late Flightr.,neutral
 I can't do that flight. I need a Late Flightr one! I need you to change my flight. You guys changed it and now I can't do that time!,negative
". Wish you would make Austin, TX a hub. Missing you as my “only” airline for all my biz travel since I moved from BOS. :(",positive
 Just sent it,neutral
 a little vino wouldn't hurt 🍷,neutral
 Airways Receives New Coverage from Analysts at Bank of America (JBLU) - The Legacy http://t.co/dORuxBqla1,neutral
 Crisis averted! Flight 69 from BOS to FLL is boarding. Let's hope the new pilots aren't Clarence Oveur and Roger Murdock. :-),positive
 My bag is missing from 1099 landed over 6 hours ago. Help!,negative
 thanks to Julian at login for getting me onto an earlier flight back to DCA,positive
" Apparently, the substitute pilots for flight 69 from BOS to FLL can't be found. No info is avail from the counter. How about you?",negative
 Landed at MCO before 9am and still don't have my bag. You were supposed to give it to Disney's Magical Express this AM.I am livid!,negative
's CEO battles to appease passengers and Wall Street - Waterbury Republican American http://t.co/5fmipW9dhi,neutral
Not your fault  Social Media Awesome People. I know everyone is working hard to get us in our way.,positive
" as requested, here's selfie somewhere over the Rocky's. milehighselfieclub http://t.co/A1ChOxKPJp",neutral
 short stop at JFK before IAD,neutral
 Flight 69 (ha!) - one employee said they were reassigned another said they just left. I just want some warm weather!,negative
 Seems a few of my friends speak highly as well. Now we just need to find a decent priced way to go from YVR to SEA and overnight.,positive
 Does  not take fraud as seriously?,neutral
" I want to add, my flight to Mexico was on Air Canada. Same exact situation, but with none of the problems I've had with Jet Blue.",negative
 You mean take more of my time to write you a physical letter because the fraud department doesn't have email or telephones. Right?,negative
 Capital One and I explained the false fraud alert. Why did the Jet Blue representative issue me a new tkt if it wasn't resolved?,negative
 thanks,positive
 Then en route to the airport the rebooked ticket was refunded.,positive
  repping the Bruins in Cleveland at Rock n Roll HOF &amp; The Christmas Story house JetBlueBruins http://t.co/JKnWuGJ778,neutral
" No, it didn't all work out. I called Jet Blue from Mexico to address the fraud alert with Capital One on the line. Rebooked.",negative
 actually they said the fraud issue was never resolved. but why then did they issue me a new ticket of the phone?,negative
" I called jet blue to get an explanation, and make sure it would not happen in the future. I was told to write the fraud dept.",negative
 we made it safe and sound. Thank you for the safe travels.,positive
" When I arrived at the airport, I was told my ticket had been refunded because my name had a fraud alert.",negative
 My card company and I explained the issue over the phone when I was in Mexico. I purchased a new ticket over the phone.,neutral
